Fixed cost,Gross revenue,Location number,Month,Number of products,Owned,Profit,Rental cost,State,Variable cost
6685027.69,34354814.54,127,5,4566,False,9630909.889999997,300150.0,NJ,17738726.96
9233833.38,38053377.7,127,6,4566,False,8448679.740000002,300150.0,NJ,20070714.58
7349663.48,29732609.76,127,7,4566,False,7097884.410000002,300150.0,NJ,14984911.87
6964480.66,33784081.49,127,8,4566,False,9035492.170000002,300150.0,NJ,17483958.66
8385955.83,35352414.73,127,9,4566,False,8099565.549999997,300150.0,NJ,18566743.35
6618481.02,31488100.21,127,10,4566,False,6948281.290000003,300150.0,NJ,17621187.9
7116081.87,30568897.76,127,11,4566,False,6996191.040000001,300150.0,NJ,16156474.85
8792139.89,38496131.44,127,12,4566,False,10328917.099999998,300150.0,NJ,19074924.45
5787331.03,26758052.59,128,1,4514,False,6995460.669999998,225740.0,CA,13749520.89
4374270.49,30457989.51,128,2,4514,False,10307754.930000003,225740.0,CA,15550224.09
5253324.27,29972377.49,128,3,4514,False,10083239.719999999,225740.0,CA,14410073.5
4595290.49,23609748.65,128,4,4514,False,6605420.919999996,225740.0,CA,12183297.24
4550493.74,20092383.39,128,5,4514,False,5151923.550000001,225740.0,CA,10164226.1
7649567.53,30142481.56,128,6,4514,False,7481674.019999998,225740.0,CA,14785500.01
4242691.16,20408752.25,128,7,4514,False,6417833.220000001,225740.0,CA,9522487.87
4920863.54,26228516.06,128,8,4514,False,6693649.889999999,225740.0,CA,14388262.63
5635659.55,31920587.16,128,9,4514,False,9285224.61,225740.0,CA,16773963.0
5501128.51,26485699.92,128,10,4514,False,6703153.090000004,225740.0,CA,14055678.32
5092900.33,25368338.74,128,11,4514,False,6697919.779999996,225740.0,CA,13351778.63
6175615.46,33430277.29,128,12,4514,False,8904153.549999997,225740.0,CA,18124768.28
6978636.0,31577933.75,129,1,4667,False,7839685.140000001,63870.0,NJ,16695742.61
6035920.84,29181001.97,129,2,4667,False,7692611.379999999,63870.0,NJ,15388599.75
7467406.9,35338286.09,129,3,4667,False,9077234.130000006,63870.0,NJ,18729775.06
5863889.61,30112916.2,129,4,4667,False,8795547.459999999,63870.0,NJ,15389609.13
5798044.22,24933319.56,129,5,4667,False,6851910.59,63870.0,NJ,12219494.75
7201958.06,37311694.44,129,6,4667,False,10956778.119999997,63870.0,NJ,19089088.26
6121660.79,24521253.0,129,7,4667,False,4969250.65,63870.0,NJ,13366471.56
5775093.8,28935449.06,129,8,4667,False,7681463.719999999,63870.0,NJ,15415021.54
5932734.84,29449632.51,129,9,4667,False,7514840.370000001,63870.0,NJ,15938187.3
5563521.28,25206936.01,129,10,4667,False,6304762.300000001,63870.0,NJ,13274782.43
5727694.52,25478398.15,129,11,4667,False,6712557.779999999,63870.0,NJ,12974275.85
7048683.08,29589619.02,129,12,4667,False,7077386.2799999975,63870.0,NJ,15399679.66
7739503.83,33824905.47,131,1,4555,False,6617827.73,229390.0,NJ,19238183.91
7440543.09,36951435.28,131,2,4555,False,7577040.960000001,229390.0,NJ,21704461.23
9998836.74,50723217.22,131,3,4555,False,10569439.589999996,229390.0,NJ,29925550.89
7517310.19,37737033.48,131,4,4555,False,8323798.669999994,229390.0,NJ,21666534.62
6542069.89,39049197.08,131,5,4555,False,9770553.689999998,229390.0,NJ,22507183.5
9244725.15,54802667.53,131,6,4555,False,14228908.530000001,229390.0,NJ,31099643.85
8477665.88,41811054.61,131,7,4555,False,8410151.079999998,229390.0,NJ,24693847.65
8215948.59,39894521.37,131,8,4555,False,9437401.979999997,229390.0,NJ,22011780.8
10066951.19,45392868.3,131,9,4555,False,8972585.030000001,229390.0,NJ,26123942.08
7688399.67,39742479.39,131,10,4555,False,9205527.169999998,229390.0,NJ,22619162.55
7190317.66,36519645.58,131,11,4555,False,8440461.869999997,229390.0,NJ,20659476.05
10339884.9,52289952.93,131,12,4555,False,10877363.700000003,229390.0,NJ,30843314.33
4452778.38,11030494.67,132,1,4379,False,680541.7400000002,104870.0,CA,5792304.55
4273221.13,15087656.55,132,2,4379,False,2799277.000000002,104870.0,CA,7910288.42
4856098.77,18303172.49,132,3,4379,False,4332894.779999999,104870.0,CA,9009308.94
3883398.94,10592592.65,132,4,4379,False,903319.8100000005,104870.0,CA,5701003.9
3783344.28,17761877.78,132,5,4379,False,4785051.330000002,104870.0,CA,9088612.17
4778242.95,18541896.37,132,6,4379,False,4446879.080000002,104870.0,CA,9211904.34
4203274.54,13801868.1,132,7,4379,False,2400591.1199999982,104870.0,CA,7093132.44
3705053.94,12203233.91,132,8,4379,False,2318470.5500000007,104870.0,CA,6074839.42
4336264.71,17447133.21,132,9,4379,False,4165004.24,104870.0,CA,8840994.26
4352944.05,14494080.57,132,10,4379,False,3004501.539999999,104870.0,CA,7031764.98
4050826.79,17457446.76,132,11,4379,False,4855557.560000002,104870.0,CA,8446192.41
5055155.36,19928541.56,132,12,4379,False,5116526.75,104870.0,CA,9651989.45
7729283.39,38769317.21,133,1,4726,False,9562952.420000002,114050.0,GA,21363031.4
8125274.59,38630186.13,133,2,4726,False,10340754.070000004,114050.0,GA,20050107.47
8868123.81,41639741.45,133,3,4726,False,9849538.05,114050.0,GA,22808029.59
7503363.23,41874765.25,133,4,4726,False,12805530.499999996,114050.0,GA,21451821.52
7077202.1,37552231.38,133,5,4726,False,11297986.060000002,114050.0,GA,19062993.22
9304498.14,57821616.08,133,6,4726,False,20736564.499999996,114050.0,GA,27666503.44
8358267.35,56049303.3,133,7,4726,False,24637296.879999995,114050.0,GA,22939689.07
8430452.58,48267962.61,133,8,4726,False,17186615.57,114050.0,GA,22536844.46
8087349.4,47444145.92,133,9,4726,False,16034415.730000004,114050.0,GA,23208330.79
7574756.04,37528638.44,133,10,4726,False,9452228.719999999,114050.0,GA,20387603.68
7086473.84,32596033.56,133,11,4726,False,7034623.75,114050.0,GA,18360885.97
8813136.78,40924411.39,133,12,4726,False,9861724.419999998,114050.0,GA,22135500.19
3765721.95,15851012.79,134,1,4509,False,3526580.83,52710.0,TX,8506000.01
3479732.09,15637014.88,134,2,4509,False,3663261.1800000016,52710.0,TX,8441311.61
3308093.12,16473870.81,134,3,4509,False,4398657.170000002,52710.0,TX,8714410.52
3521083.16,14552096.77,134,4,4509,False,3381523.4699999997,52710.0,TX,7596780.14
3073389.18,15363504.88,134,5,4509,False,4174829.450000001,52710.0,TX,8062576.25
2903102.72,19743179.14,134,6,4509,False,6464216.960000001,52710.0,TX,10323149.46
2309088.5,12928488.37,134,7,4509,False,4032706.579999999,52710.0,TX,6533983.29
2329687.5,12729887.68,134,8,4509,False,3857429.0,52710.0,TX,6490061.18
2470016.59,17907613.25,134,9,4509,False,6140896.109999999,52710.0,TX,9243990.55
2929456.95,12519952.37,134,10,4509,False,2667072.139999998,52710.0,TX,6870713.28
2525198.6,15708055.12,134,11,4509,False,5020112.39,52710.0,TX,8110034.13
4171308.92,16269279.44,134,12,4509,False,3098863.6799999997,52710.0,TX,8946396.84
5364011.59,27041009.58,135,1,4557,False,8430638.859999998,130300.0,IL,13116059.13
5366501.11,22647012.42,135,2,4557,False,5726988.380000003,130300.0,IL,11423222.93
5747833.26,23842620.05,135,3,4557,False,5765885.109999999,130300.0,IL,12198601.68
4907264.51,16901998.98,135,4,4557,False,3465612.34,130300.0,IL,8398822.13
3490003.21,22730433.25,135,5,4557,False,8151295.879999999,130300.0,IL,10958834.16
5629867.49,27390451.71,135,6,4557,False,7332297.879999999,130300.0,IL,14297986.34
4823289.39,17118005.56,135,7,4557,False,3469706.0399999972,130300.0,IL,8694710.13
4540324.56,21640061.2,135,8,4557,False,5987744.65,130300.0,IL,10981691.99
5614745.47,24782967.42,135,9,4557,False,6518093.110000003,130300.0,IL,12519828.84
4122259.35,18955499.26,135,10,4557,False,5160830.880000003,130300.0,IL,9542109.03
4117199.97,19764020.12,135,11,4557,False,5378460.15,130300.0,IL,10138060.0
5854243.56,26179846.6,135,12,4557,False,6562854.300000003,130300.0,IL,13632448.74
3469155.76,14756923.57,136,1,4427,False,2751730.370000001,112730.0,IL,8423307.44
3281430.81,18679012.71,136,2,4427,False,4879081.6899999995,112730.0,IL,10405770.21
3384558.11,17760293.51,136,3,4427,False,4195510.240000002,112730.0,IL,10067495.16
3474575.92,12203409.78,136,4,4427,False,1489887.3499999996,112730.0,IL,7126216.51
2742554.97,15455340.79,136,5,4427,False,3725531.509999998,112730.0,IL,8874524.31
4451201.91,13384214.18,136,6,4427,False,1842555.7399999993,112730.0,IL,6977726.53
3287030.99,15058196.62,136,7,4427,False,3749784.429999999,112730.0,IL,7908651.2
3395148.64,17753064.61,136,8,4427,False,5247606.339999998,112730.0,IL,8997579.63
3649843.05,17191297.42,136,9,4427,False,4460226.23,112730.0,IL,8968498.14
2851671.37,13603297.3,136,10,4427,False,1991032.0999999996,112730.0,IL,8647863.83
3220053.07,17731407.32,136,11,4427,False,4163974.09,112730.0,IL,10234650.16
3931110.34,20418360.14,136,12,4427,False,4007237.8900000006,112730.0,IL,12367281.91
3536819.36,13880886.73,137,1,4689,False,3080496.7200000007,18290.0,GA,7245280.65
4312585.41,13919551.77,137,2,4689,False,1956391.1099999994,18290.0,GA,7632285.25
4362679.69,15304795.21,137,3,4689,False,2612471.3099999996,18290.0,GA,8311354.21
4475993.12,21642791.45,137,4,4689,False,8557301.159999998,18290.0,GA,8591207.17
5334127.41,30755979.79,137,5,4689,False,13331512.569999998,18290.0,GA,12072049.81
6488653.07,34164454.45,137,6,4689,False,12342487.620000003,18290.0,GA,15315023.76
4967924.07,20091631.1,137,7,4689,False,5267824.200000001,18290.0,GA,9837592.83
5255589.75,24143093.26,137,8,4689,False,6994451.480000002,18290.0,GA,11874762.03
5537887.75,16651566.95,137,9,4689,False,2144671.0999999996,18290.0,GA,8950718.1
4552228.09,21480116.7,137,10,4689,False,5641452.449999999,18290.0,GA,11268146.16
6194552.47,21789510.61,137,11,4689,False,4328791.8100000005,18290.0,GA,11247876.33
6584777.21,23913406.15,137,12,4689,False,5263198.059999997,18290.0,GA,12047140.88
5040411.37,22813072.62,138,1,4523,False,6501951.9,110770.0,TX,11159939.35
4396111.3,20804797.97,138,2,4523,False,5988552.459999997,110770.0,TX,10309364.21
5772533.75,28851320.23,138,3,4523,False,8650061.64,110770.0,TX,14317954.84
5087847.1,22822091.21,138,4,4523,False,5768708.209999999,110770.0,TX,11854765.9
4545150.64,22400864.22,138,5,4523,False,7025288.429999998,110770.0,TX,10719655.15
5691296.18,23792644.06,138,6,4523,False,7017885.159999998,110770.0,TX,10972692.72
4745449.63,17963686.62,138,7,4523,False,4069889.2200000025,110770.0,TX,9037577.77
4486584.01,16503562.31,138,8,4523,False,4223677.640000001,110770.0,TX,7682530.66
5525107.92,25640608.93,138,9,4523,False,7010133.819999998,110770.0,TX,12994597.19
4397757.79,22021899.73,138,10,4523,False,6827040.550000001,110770.0,TX,10686331.39
4514321.95,22779230.44,138,11,4523,False,7355128.800000003,110770.0,TX,10799009.69
6270992.93,26155868.46,138,12,4523,False,7558601.840000002,110770.0,TX,12215503.69
3779207.37,12332816.77,139,1,4343,False,1366174.7899999982,156630.0,GA,7030804.61
3722681.35,17555228.23,139,2,4343,False,4466702.020000001,156630.0,GA,9209214.86
4301950.58,11732203.68,139,3,4343,False,416520.77999999933,156630.0,GA,6857102.32
3605133.13,19160211.05,139,4,4343,False,5612039.030000001,156630.0,GA,9786408.89
4429954.02,14886570.06,139,5,4343,False,633586.8000000007,156630.0,GA,9666399.24
5393425.78,20500837.53,139,6,4343,False,3543712.1500000004,156630.0,GA,11407069.6
5061967.96,14611063.98,139,7,4343,False,755579.1399999987,156630.0,GA,8636886.88
4813872.07,17470667.43,139,8,4343,False,2964159.619999999,156630.0,GA,9536005.74
5602920.7,19360889.75,139,9,4343,False,2696362.6500000004,156630.0,GA,10904976.4
3900346.32,14439937.5,139,10,4343,False,1758384.629999999,156630.0,GA,8624576.55
3593109.14,11518794.93,139,11,4343,False,893042.919999999,156630.0,GA,6876012.87
5092348.06,18043503.43,139,12,4343,False,2166060.130000001,156630.0,GA,10628465.24
6047714.9,30828615.5,140,1,4410,False,7882246.810000002,374130.0,CA,16524523.79
7288688.59,30083750.68,140,2,4410,False,8365157.26,374130.0,CA,14055774.83
8253408.59,31864309.89,140,3,4410,False,7080335.75,374130.0,CA,16156435.55
6010351.49,27061714.52,140,4,4410,False,6713392.8100000005,374130.0,CA,13963840.22
5501524.57,25927873.1,140,5,4410,False,5459124.530000001,374130.0,CA,14593094.0
7541993.78,30000981.8,140,6,4410,False,7208621.859999999,374130.0,CA,14876236.16
5995763.55,24231029.33,140,7,4410,False,5854226.629999997,374130.0,CA,12006909.15
6921320.04,33370601.4,140,8,4410,False,9648712.959999999,374130.0,CA,16426438.4
8527785.72,46891459.26,140,9,4410,False,13499703.689999998,374130.0,CA,24489839.85
8172218.13,34667024.98,140,10,4410,False,7543629.099999998,374130.0,CA,18577047.75
6632438.31,30222111.94,140,11,4410,False,7928829.680000003,374130.0,CA,15286713.95
7449644.3,46876967.07,140,12,4410,False,14814681.820000004,374130.0,CA,24238510.95
7695865.65,40041365.09,141,1,4636,False,11041615.350000005,164620.0,IL,21139264.09
6876050.02,34720179.33,141,2,4636,False,9682573.23,164620.0,IL,17996936.08
7301557.89,48348504.44,141,3,4636,False,16425351.219999999,164620.0,IL,24456975.33
7709167.01,35786152.64,141,4,4636,False,10567423.400000002,164620.0,IL,17344942.23
5718503.98,38083758.73,141,5,4636,False,12605415.419999998,164620.0,IL,19595219.33
7433095.21,43627482.57,141,6,4636,False,13599037.95,164620.0,IL,22430729.41
6019648.74,30648049.32,141,7,4636,False,8337176.219999999,164620.0,IL,16126604.36
5707363.41,31551158.01,141,8,4636,False,8865204.920000002,164620.0,IL,16813969.68
7867633.65,40212860.69,141,9,4636,False,12275936.41,164620.0,IL,19904670.63
6491165.84,40136680.85,141,10,4636,False,13240421.520000007,164620.0,IL,20240473.49
5716597.85,30188140.13,141,11,4636,False,8937527.450000001,164620.0,IL,15369394.83
7522408.72,43654631.33,141,12,4636,False,12489023.149999999,164620.0,IL,23478579.46
9486278.55,52426799.27,142,1,4517,False,16393508.939999998,309350.0,TX,26237661.78
9710726.11,57583998.67,142,2,4517,False,18382458.980000004,309350.0,TX,29181463.58
11477797.27,69140051.93,142,3,4517,False,20889314.070000008,309350.0,TX,36463590.59
8611490.29,41688448.56,142,4,4517,False,10689438.700000003,309350.0,TX,22078169.57
7799539.53,40532069.43,142,5,4517,False,10654855.54,309350.0,TX,21768324.36
9932321.14,52754677.46,142,6,4517,False,15212644.780000001,309350.0,TX,27300361.54
8396490.76,43003346.4,142,7,4517,False,12124899.580000002,309350.0,TX,22172606.06
7705046.1,47939984.41,142,8,4517,False,14466350.039999995,309350.0,TX,25459238.27
10678577.04,59458000.44,142,9,4517,False,17535277.61,309350.0,TX,30934795.79
8160097.81,46330213.39,142,10,4517,False,13496064.629999999,309350.0,TX,24364700.95
10154130.87,53957657.48,142,11,4517,False,16751472.399999999,309350.0,TX,26742704.21
10968588.45,69457851.92,142,12,4517,False,22776001.97,309350.0,TX,35403911.5
6677306.37,23605090.39,143,1,4524,False,5732521.25,174150.0,WA,11021112.77
5393084.02,25359872.72,143,2,4524,False,8309188.66,174150.0,WA,11483450.04
6864090.46,35726480.11,143,3,4524,False,11227622.139999997,174150.0,WA,17460617.51
5751389.05,31554574.01,143,4,4524,False,9741919.57,174150.0,WA,15887115.39
5973982.98,28783445.74,143,5,4524,False,9036852.019999998,174150.0,WA,13598460.74
8274504.8,32051098.97,143,6,4524,False,7576800.609999998,174150.0,WA,16025643.56
6111137.93,28621234.58,143,7,4524,False,8214133.519999998,174150.0,WA,14121813.13
7225551.31,34802148.96,143,8,4524,False,10600200.830000002,174150.0,WA,16802246.82
9195629.17,48510261.57,143,9,4524,False,15183040.59,174150.0,WA,23957441.81
7620925.0,32865405.27,143,10,4524,False,8482252.9,174150.0,WA,16588077.37
7591038.53,31392923.37,143,11,4524,False,7701274.789999999,174150.0,WA,15926460.05
9654344.7,44120450.75,143,12,4524,False,12218940.849999998,174150.0,WA,22073015.2
9239079.17,54168925.95,144,1,4613,False,16746973.010000002,259430.0,CA,27923443.77
8924919.02,52564249.71,144,2,4613,False,16781498.999999996,259430.0,CA,26598401.69
9679569.57,66950349.66,144,3,4613,False,22664564.889999993,259430.0,CA,34346785.2
6794479.54,37473401.82,144,4,4613,False,11800850.11,259430.0,CA,18618642.17
8523708.16,39357520.18,144,5,4613,False,11062351.79,259430.0,CA,19512030.23
9576663.84,43943757.13,144,6,4613,False,12207516.250000007,259430.0,CA,21900147.04
7982994.98,49927039.2,144,7,4613,False,17033572.89,259430.0,CA,24651041.33
7433160.35,43199481.64,144,8,4613,False,13169618.619999997,259430.0,CA,22337272.67
9354600.98,45074377.28,144,9,4613,False,14099981.919999998,259430.0,CA,21360364.38
6568141.06,41708002.54,144,10,4613,False,14173889.979999997,259430.0,CA,20706541.5
7039302.31,38113048.97,144,11,4613,False,11668149.89,259430.0,CA,19146166.77
11193621.61,62293293.96,144,12,4613,False,19147872.64,259430.0,CA,31692369.71
4470175.68,13143379.08,145,1,4413,False,1139721.6500000004,123630.0,NJ,7409851.75
4228827.24,13336366.82,145,2,4413,False,1016830.8499999996,123630.0,NJ,7967078.73
4589267.67,20718159.93,145,3,4413,False,4256284.879999999,123630.0,NJ,11748977.38
4021265.1,12565212.85,145,4,4413,False,1772579.17,123630.0,NJ,6647738.58
3792016.73,14141829.88,145,5,4413,False,2213729.08,123630.0,NJ,8012454.07
4669925.15,15507525.65,145,6,4413,False,2007248.9399999995,123630.0,NJ,8706721.56
4247341.84,13844744.08,145,7,4413,False,1568527.0,123630.0,NJ,7905245.24
4249835.08,14680715.6,145,8,4413,False,1980864.6999999993,123630.0,NJ,8326385.82
4926023.42,21400987.44,145,9,4413,False,4531240.900000002,123630.0,NJ,11820093.12
4293279.56,14496618.03,145,10,4413,False,2378265.7699999986,123630.0,NJ,7701442.7
4145024.14,20937208.03,145,11,4413,False,5534117.68,123630.0,NJ,11134436.21
5653832.77,19048068.77,145,12,4413,False,2296902.4299999997,123630.0,NJ,10973703.57
4678302.31,24760797.29,146,1,4330,False,6243681.32,303580.0,IL,13535233.66
4870579.64,20695947.07,146,2,4330,False,4164279.709999999,303580.0,IL,11357507.72
5633112.99,28510059.95,146,3,4330,False,7227634.620000001,303580.0,IL,15345732.34
4855173.19,21995410.66,146,4,4330,False,5332029.579999998,303580.0,IL,11504627.89
4311136.07,26168016.58,146,5,4330,False,7732598.709999997,303580.0,IL,13820701.8
5501665.68,23086073.33,146,6,4330,False,3807750.009999998,303580.0,IL,13473077.64
4442894.82,14758932.84,146,7,4330,False,1969491.21,303580.0,IL,8042966.81
4107684.01,18499869.79,146,8,4330,False,4335324.83,303580.0,IL,9753280.95
4918154.7,19436171.71,146,9,4330,False,3508777.8900000025,303580.0,IL,10705659.12
4574213.44,21931118.4,146,10,4330,False,4731072.809999997,303580.0,IL,12322252.15
4521095.15,17671427.2,146,11,4330,False,3125985.6599999983,303580.0,IL,9720766.39
5480818.7,24720685.65,146,12,4330,False,4705088.289999999,303580.0,IL,14231198.66
4560721.71,10464236.25,147,1,4338,False,-1672060.7000000002,149530.0,CA,7426045.24
6044391.6,23412816.69,147,2,4338,False,3971133.940000003,149530.0,CA,13247761.15
5727648.6,24754091.91,147,3,4338,False,5476737.700000003,149530.0,CA,13400175.61
4598798.96,18678600.6,147,4,4338,False,3633933.9400000013,149530.0,CA,10296337.7
4384614.68,20547733.93,147,5,4338,False,4848509.65,149530.0,CA,11165079.6
5254955.53,21576017.38,147,6,4338,False,5627961.799999997,149530.0,CA,10543570.05
4413541.04,18152920.8,147,7,4338,False,3925084.5900000017,149530.0,CA,9664765.17
8983151.41,21652759.2,147,8,4338,False,1114526.0299999993,149530.0,CA,11405551.76
5406398.14,22731867.29,147,9,4338,False,5696939.049999999,149530.0,CA,11479000.1
4272912.93,23922346.51,147,10,4338,False,6018848.110000001,149530.0,CA,13481055.47
6873399.63,17527990.6,147,11,4338,False,936433.2600000016,149530.0,CA,9568627.71
6060082.78,30894162.75,147,12,4338,False,7753321.049999997,149530.0,CA,16931228.92
